Entity,Code,Year,Homosexual activity (historical)
Liberia,LBR,1979,"Illegal, prison or other penalty"
Liberia,LBR,1980,"Illegal, prison or other penalty"
Liberia,LBR,1981,"Illegal, prison or other penalty"
Liberia,LBR,1982,"Illegal, prison or other penalty"
Liberia,LBR,1983,"Illegal, prison or other penalty"
Liberia,LBR,1984,"Illegal, prison or other penalty"
Liberia,LBR,1985,"Illegal, prison or other penalty"
Liberia,LBR,1986,"Illegal, prison or other penalty"
Liberia,LBR,1987,"Illegal, prison or other penalty"
Liberia,LBR,1988,"Illegal, prison or other penalty"
Liberia,LBR,1989,"Illegal, prison or other penalty"
Liberia,LBR,1990,"Illegal, prison or other penalty"
Liberia,LBR,1991,"Illegal, prison or other penalty"
Liberia,LBR,1992,"Illegal, prison or other penalty"
Liberia,LBR,1993,"Illegal, prison or other penalty"
Liberia,LBR,1994,"Illegal, prison or other penalty"
Liberia,LBR,1995,"Illegal, prison or other penalty"
Liberia,LBR,1996,"Illegal, prison or other penalty"
Liberia,LBR,1997,"Illegal, prison or other penalty"
Liberia,LBR,1998,"Illegal, prison or other penalty"
Liberia,LBR,1999,"Illegal, prison or other penalty"
Liberia,LBR,2000,"Illegal, prison or other penalty"
Liberia,LBR,2001,"Illegal, prison or other penalty"
Liberia,LBR,2002,"Illegal, prison or other penalty"
Liberia,LBR,2003,"Illegal, prison or other penalty"
Liberia,LBR,2004,"Illegal, prison or other penalty"
Liberia,LBR,2005,"Illegal, prison or other penalty"
Liberia,LBR,2006,"Illegal, prison or other penalty"
Liberia,LBR,2007,"Illegal, prison or other penalty"
Liberia,LBR,2008,"Illegal, prison or other penalty"
Liberia,LBR,2009,"Illegal, prison or other penalty"
Liberia,LBR,2010,"Illegal, prison or other penalty"
Liberia,LBR,2011,"Illegal, prison or other penalty"
Liberia,LBR,2012,"Illegal, prison or other penalty"
Liberia,LBR,2013,"Illegal, prison or other penalty"
Liberia,LBR,2014,"Illegal, prison or other penalty"
Liberia,LBR,2015,"Illegal, prison or other penalty"
Liberia,LBR,2016,"Illegal, prison or other penalty"
Liberia,LBR,2017,"Illegal, prison or other penalty"
Liberia,LBR,2018,"Illegal, prison or other penalty"
Liberia,LBR,2019,"Illegal, prison or other penalty"
Liberia,LBR,2020,"Illegal, prison or other penalty"
Liberia,LBR,2021,"Illegal, prison or other penalty"
Liberia,LBR,2022,"Illegal, prison or other penalty"
Liberia,LBR,2023,"Illegal, prison or other penalty"
Liberia,LBR,2024,"Illegal, prison or other penalty"
Libya,LBY,1953,"Illegal, prison or other penalty"
Libya,LBY,1954,"Illegal, prison or other penalty"
Libya,LBY,1955,"Illegal, prison or other penalty"
Libya,LBY,1956,"Illegal, prison or other penalty"
Libya,LBY,1957,"Illegal, prison or other penalty"
Libya,LBY,1958,"Illegal, prison or other penalty"
Libya,LBY,1959,"Illegal, prison or other penalty"
Libya,LBY,1960,"Illegal, prison or other penalty"
Libya,LBY,1961,"Illegal, prison or other penalty"
Libya,LBY,1962,"Illegal, prison or other penalty"
Libya,LBY,1963,"Illegal, prison or other penalty"
Libya,LBY,1964,"Illegal, prison or other penalty"
Libya,LBY,1965,"Illegal, prison or other penalty"
Libya,LBY,1966,"Illegal, prison or other penalty"
Libya,LBY,1967,"Illegal, prison or other penalty"
Libya,LBY,1968,"Illegal, prison or other penalty"
Libya,LBY,1969,"Illegal, prison or other penalty"
Libya,LBY,1970,"Illegal, prison or other penalty"
Libya,LBY,1971,"Illegal, prison or other penalty"
Libya,LBY,1972,"Illegal, prison or other penalty"
Libya,LBY,1973,"Illegal, prison or other penalty"
Libya,LBY,1974,"Illegal, prison or other penalty"
Libya,LBY,1975,"Illegal, prison or other penalty"
Libya,LBY,1976,"Illegal, prison or other penalty"
Libya,LBY,1977,"Illegal, prison or other penalty"
Libya,LBY,1978,"Illegal, prison or other penalty"
Libya,LBY,1979,"Illegal, prison or other penalty"
Libya,LBY,1980,"Illegal, prison or other penalty"
Libya,LBY,1981,"Illegal, prison or other penalty"
Libya,LBY,1982,"Illegal, prison or other penalty"
Libya,LBY,1983,"Illegal, prison or other penalty"
Libya,LBY,1984,"Illegal, prison or other penalty"
Libya,LBY,1985,"Illegal, prison or other penalty"
Libya,LBY,1986,"Illegal, prison or other penalty"
Libya,LBY,1987,"Illegal, prison or other penalty"
Libya,LBY,1988,"Illegal, prison or other penalty"
Libya,LBY,1989,"Illegal, prison or other penalty"
Libya,LBY,1990,"Illegal, prison or other penalty"
Libya,LBY,1991,"Illegal, prison or other penalty"
Libya,LBY,1992,"Illegal, prison or other penalty"
Libya,LBY,1993,"Illegal, prison or other penalty"
Libya,LBY,1994,"Illegal, prison or other penalty"
Libya,LBY,1995,"Illegal, prison or other penalty"
Libya,LBY,1996,"Illegal, prison or other penalty"
Libya,LBY,1997,"Illegal, prison or other penalty"
Libya,LBY,1998,"Illegal, prison or other penalty"
Libya,LBY,1999,"Illegal, prison or other penalty"
Libya,LBY,2000,"Illegal, prison or other penalty"
Libya,LBY,2001,"Illegal, prison or other penalty"
Libya,LBY,2002,"Illegal, prison or other penalty"
Libya,LBY,2003,"Illegal, prison or other penalty"
Libya,LBY,2004,"Illegal, prison or other penalty"
Libya,LBY,2005,"Illegal, prison or other penalty"
Libya,LBY,2006,"Illegal, prison or other penalty"
Libya,LBY,2007,"Illegal, prison or other penalty"
Libya,LBY,2008,"Illegal, prison or other penalty"
Libya,LBY,2009,"Illegal, prison or other penalty"
Libya,LBY,2010,"Illegal, prison or other penalty"
Libya,LBY,2011,"Illegal, prison or other penalty"
Libya,LBY,2012,"Illegal, prison or other penalty"
Libya,LBY,2013,"Illegal, prison or other penalty"
Libya,LBY,2014,"Illegal, prison or other penalty"
Libya,LBY,2015,"Illegal, prison or other penalty"
Libya,LBY,2016,"Illegal, prison or other penalty"
Libya,LBY,2017,"Illegal, prison or other penalty"
Libya,LBY,2018,"Illegal, prison or other penalty"
Libya,LBY,2019,"Illegal, prison or other penalty"
Libya,LBY,2020,"Illegal, prison or other penalty"
Libya,LBY,2021,"Illegal, prison or other penalty"
Libya,LBY,2022,"Illegal, prison or other penalty"
Libya,LBY,2023,"Illegal, prison or other penalty"
Libya,LBY,2024,"Illegal, prison or other penalty"
Liechtenstein,LIE,1989,Legal
Liechtenstein,LIE,1990,Legal
Liechtenstein,LIE,1991,Legal
Liechtenstein,LIE,1992,Legal
Liechtenstein,LIE,1993,Legal
Liechtenstein,LIE,1994,Legal
Liechtenstein,LIE,1995,Legal
Liechtenstein,LIE,1996,Legal
Liechtenstein,LIE,1997,Legal
Liechtenstein,LIE,1998,Legal
Liechtenstein,LIE,1999,Legal
Liechtenstein,LIE,2000,Legal
Liechtenstein,LIE,2001,Legal
Liechtenstein,LIE,2002,Legal
Liechtenstein,LIE,2003,Legal
Liechtenstein,LIE,2004,Legal
Liechtenstein,LIE,2005,Legal
Liechtenstein,LIE,2006,Legal
Liechtenstein,LIE,2007,Legal
Liechtenstein,LIE,2008,Legal
Liechtenstein,LIE,2009,Legal
Liechtenstein,LIE,2010,Legal
Liechtenstein,LIE,2011,Legal
Liechtenstein,LIE,2012,Legal
Liechtenstein,LIE,2013,Legal
Liechtenstein,LIE,2014,Legal
Liechtenstein,LIE,2015,Legal
Liechtenstein,LIE,2016,Legal
Liechtenstein,LIE,2017,Legal
Liechtenstein,LIE,2018,Legal
Liechtenstein,LIE,2019,Legal
Liechtenstein,LIE,2020,Legal
Liechtenstein,LIE,2021,Legal
Liechtenstein,LIE,2022,Legal
Liechtenstein,LIE,2023,Legal
Liechtenstein,LIE,2024,Legal
Lithuania,LTU,1950,"Male illegal, female legal or uncertain"
Lithuania,LTU,1951,"Male illegal, female legal or uncertain"
Lithuania,LTU,1952,"Male illegal, female legal or uncertain"
Lithuania,LTU,1953,"Male illegal, female legal or uncertain"
Lithuania,LTU,1954,"Male illegal, female legal or uncertain"
Lithuania,LTU,1955,"Male illegal, female legal or uncertain"
Lithuania,LTU,1956,"Male illegal, female legal or uncertain"
Lithuania,LTU,1957,"Male illegal, female legal or uncertain"
Lithuania,LTU,1958,"Male illegal, female legal or uncertain"
Lithuania,LTU,1959,"Male illegal, female legal or uncertain"
Lithuania,LTU,1960,"Male illegal, female legal or uncertain"
Lithuania,LTU,1961,"Male illegal, female legal or uncertain"
Lithuania,LTU,1962,"Male illegal, female legal or uncertain"
Lithuania,LTU,1963,"Male illegal, female legal or uncertain"
Lithuania,LTU,1964,"Male illegal, female legal or uncertain"
Lithuania,LTU,1965,"Male illegal, female legal or uncertain"
Lithuania,LTU,1966,"Male illegal, female legal or uncertain"
Lithuania,LTU,1967,"Male illegal, female legal or uncertain"
Lithuania,LTU,1968,"Male illegal, female legal or uncertain"
Lithuania,LTU,1969,"Male illegal, female legal or uncertain"
Lithuania,LTU,1970,"Male illegal, female legal or uncertain"
Lithuania,LTU,1971,"Male illegal, female legal or uncertain"
Lithuania,LTU,1972,"Male illegal, female legal or uncertain"
Lithuania,LTU,1973,"Male illegal, female legal or uncertain"
Lithuania,LTU,1974,"Male illegal, female legal or uncertain"
Lithuania,LTU,1975,"Male illegal, female legal or uncertain"
Lithuania,LTU,1976,"Male illegal, female legal or uncertain"
Lithuania,LTU,1977,"Male illegal, female legal or uncertain"
Lithuania,LTU,1978,"Male illegal, female legal or uncertain"
Lithuania,LTU,1979,"Male illegal, female legal or uncertain"
Lithuania,LTU,1980,"Male illegal, female legal or uncertain"
Lithuania,LTU,1981,"Male illegal, female legal or uncertain"
Lithuania,LTU,1982,"Male illegal, female legal or uncertain"
Lithuania,LTU,1983,"Male illegal, female legal or uncertain"
Lithuania,LTU,1984,"Male illegal, female legal or uncertain"
Lithuania,LTU,1985,"Male illegal, female legal or uncertain"
Lithuania,LTU,1986,"Male illegal, female legal or uncertain"
Lithuania,LTU,1987,"Male illegal, female legal or uncertain"
Lithuania,LTU,1988,"Male illegal, female legal or uncertain"
Lithuania,LTU,1989,"Male illegal, female legal or uncertain"
Lithuania,LTU,1990,"Male illegal, female legal or uncertain"
Lithuania,LTU,1991,"Male illegal, female legal or uncertain"
Lithuania,LTU,1992,"Male illegal, female legal or uncertain"
Lithuania,LTU,1993,Legal
Lithuania,LTU,1994,Legal
Lithuania,LTU,1995,Legal
Lithuania,LTU,1996,Legal
Lithuania,LTU,1997,Legal
Lithuania,LTU,1998,Legal
Lithuania,LTU,1999,Legal
Lithuania,LTU,2000,Legal
Lithuania,LTU,2001,Legal
Lithuania,LTU,2002,Legal
Lithuania,LTU,2003,Legal
Lithuania,LTU,2004,Legal
Lithuania,LTU,2005,Legal
Lithuania,LTU,2006,Legal
Lithuania,LTU,2007,Legal
Lithuania,LTU,2008,Legal
Lithuania,LTU,2009,Legal
Lithuania,LTU,2010,Legal
Lithuania,LTU,2011,Legal
Lithuania,LTU,2012,Legal
Lithuania,LTU,2013,Legal
Lithuania,LTU,2014,Legal
Lithuania,LTU,2015,Legal
Lithuania,LTU,2016,Legal
Lithuania,LTU,2017,Legal
Lithuania,LTU,2018,Legal
Lithuania,LTU,2019,Legal
Lithuania,LTU,2020,Legal
Lithuania,LTU,2021,Legal
Lithuania,LTU,2022,Legal
Lithuania,LTU,2023,Legal
Lithuania,LTU,2024,Legal
Luxembourg,LUX,2024,Legal
Madagascar,MDG,1972,Legal
Madagascar,MDG,1973,Legal
Madagascar,MDG,1974,Legal
Madagascar,MDG,1975,Legal
Madagascar,MDG,1976,Legal
Madagascar,MDG,1977,Legal
Madagascar,MDG,1978,Legal
Madagascar,MDG,1979,Legal
Madagascar,MDG,1980,Legal
Madagascar,MDG,1981,Legal
Madagascar,MDG,1982,Legal
Madagascar,MDG,1983,Legal
Madagascar,MDG,1984,Legal
Madagascar,MDG,1985,Legal
Madagascar,MDG,1986,Legal
Madagascar,MDG,1987,Legal
Madagascar,MDG,1988,Legal
Madagascar,MDG,1989,Legal
Madagascar,MDG,1990,Legal
Madagascar,MDG,1991,Legal
Madagascar,MDG,1992,Legal
Madagascar,MDG,1993,Legal
Madagascar,MDG,1994,Legal
Madagascar,MDG,1995,Legal
Madagascar,MDG,1996,Legal
Madagascar,MDG,1997,Legal
Madagascar,MDG,1998,Legal
Madagascar,MDG,1999,Legal
Madagascar,MDG,2000,Legal
Madagascar,MDG,2001,Legal
Madagascar,MDG,2002,Legal
Madagascar,MDG,2003,Legal
Madagascar,MDG,2004,Legal
Madagascar,MDG,2005,Legal
Madagascar,MDG,2006,Legal
Madagascar,MDG,2007,Legal
Madagascar,MDG,2008,Legal
Madagascar,MDG,2009,Legal
Madagascar,MDG,2010,Legal
Madagascar,MDG,2011,Legal
Madagascar,MDG,2012,Legal
Madagascar,MDG,2013,Legal
Madagascar,MDG,2014,Legal
Madagascar,MDG,2015,Legal
Madagascar,MDG,2016,Legal
Madagascar,MDG,2017,Legal
Madagascar,MDG,2018,Legal
Madagascar,MDG,2019,Legal
Madagascar,MDG,2020,Legal
Madagascar,MDG,2021,Legal
Madagascar,MDG,2022,Legal
Madagascar,MDG,2023,Legal
Madagascar,MDG,2024,Legal
Malawi,MWI,1950,"Illegal, prison or other penalty"
Malawi,MWI,1951,"Illegal, prison or other penalty"
Malawi,MWI,1952,"Illegal, prison or other penalty"
Malawi,MWI,1953,"Illegal, prison or other penalty"
Malawi,MWI,1954,"Illegal, prison or other penalty"
Malawi,MWI,1955,"Illegal, prison or other penalty"
Malawi,MWI,1956,"Illegal, prison or other penalty"
Malawi,MWI,1957,"Illegal, prison or other penalty"
Malawi,MWI,1958,"Illegal, prison or other penalty"
Malawi,MWI,1959,"Illegal, prison or other penalty"
Malawi,MWI,1960,"Illegal, prison or other penalty"
Malawi,MWI,1961,"Illegal, prison or other penalty"
Malawi,MWI,1962,"Illegal, prison or other penalty"
Malawi,MWI,1963,"Illegal, prison or other penalty"
Malawi,MWI,1964,"Illegal, prison or other penalty"
Malawi,MWI,1965,"Illegal, prison or other penalty"
Malawi,MWI,1966,"Illegal, prison or other penalty"
Malawi,MWI,1967,"Illegal, prison or other penalty"
Malawi,MWI,1968,"Illegal, prison or other penalty"
Malawi,MWI,1969,"Illegal, prison or other penalty"
Malawi,MWI,1970,"Illegal, prison or other penalty"
Malawi,MWI,1971,"Illegal, prison or other penalty"
Malawi,MWI,1972,"Illegal, prison or other penalty"
Malawi,MWI,1973,"Illegal, prison or other penalty"
Malawi,MWI,1974,"Illegal, prison or other penalty"
Malawi,MWI,1975,"Illegal, prison or other penalty"
Malawi,MWI,1976,"Illegal, prison or other penalty"
Malawi,MWI,1977,"Illegal, prison or other penalty"
Malawi,MWI,1978,"Illegal, prison or other penalty"
Malawi,MWI,1979,"Illegal, prison or other penalty"
Malawi,MWI,1980,"Illegal, prison or other penalty"
Malawi,MWI,1981,"Illegal, prison or other penalty"
Malawi,MWI,1982,"Illegal, prison or other penalty"
Malawi,MWI,1983,"Illegal, prison or other penalty"
Malawi,MWI,1984,"Illegal, prison or other penalty"
Malawi,MWI,1985,"Illegal, prison or other penalty"
Malawi,MWI,1986,"Illegal, prison or other penalty"
Malawi,MWI,1987,"Illegal, prison or other penalty"
Malawi,MWI,1988,"Illegal, prison or other penalty"
Malawi,MWI,1989,"Illegal, prison or other penalty"
Malawi,MWI,1990,"Illegal, prison or other penalty"
Malawi,MWI,1991,"Illegal, prison or other penalty"
Malawi,MWI,1992,"Illegal, prison or other penalty"
Malawi,MWI,1993,"Illegal, prison or other penalty"
Malawi,MWI,1994,"Illegal, prison or other penalty"
Malawi,MWI,1995,"Illegal, prison or other penalty"
Malawi,MWI,1996,"Illegal, prison or other penalty"
Malawi,MWI,1997,"Illegal, prison or other penalty"
Malawi,MWI,1998,"Illegal, prison or other penalty"
Malawi,MWI,1999,"Illegal, prison or other penalty"
Malawi,MWI,2000,"Illegal, prison or other penalty"
Malawi,MWI,2001,"Illegal, prison or other penalty"
Malawi,MWI,2002,"Illegal, prison or other penalty"
Malawi,MWI,2003,"Illegal, prison or other penalty"
Malawi,MWI,2004,"Illegal, prison or other penalty"
Malawi,MWI,2005,"Illegal, prison or other penalty"
Malawi,MWI,2006,"Illegal, prison or other penalty"
Malawi,MWI,2007,"Illegal, prison or other penalty"
Malawi,MWI,2008,"Illegal, prison or other penalty"
Malawi,MWI,2009,"Illegal, prison or other penalty"
Malawi,MWI,2010,"Illegal, prison or other penalty"
Malawi,MWI,2011,"Illegal, prison or other penalty"
Malawi,MWI,2012,"Illegal, prison or other penalty"
Malawi,MWI,2013,"Illegal, prison or other penalty"
Malawi,MWI,2014,"Illegal, prison or other penalty"
Malawi,MWI,2015,"Illegal, prison or other penalty"
Malawi,MWI,2016,"Illegal, prison or other penalty"
Malawi,MWI,2017,"Illegal, prison or other penalty"
Malawi,MWI,2018,"Illegal, prison or other penalty"
Malawi,MWI,2019,"Illegal, prison or other penalty"
Malawi,MWI,2020,"Illegal, prison or other penalty"
Malawi,MWI,2021,"Illegal, prison or other penalty"
Malawi,MWI,2022,"Illegal, prison or other penalty"
Malawi,MWI,2023,"Illegal, prison or other penalty"
Malawi,MWI,2024,"Illegal, prison or other penalty"
Malaysia,MYS,1950,"Illegal, prison or other penalty"
Malaysia,MYS,1951,"Illegal, prison or other penalty"
Malaysia,MYS,1952,"Illegal, prison or other penalty"
Malaysia,MYS,1953,"Illegal, prison or other penalty"
Malaysia,MYS,1954,"Illegal, prison or other penalty"
Malaysia,MYS,1955,"Illegal, prison or other penalty"
Malaysia,MYS,1956,"Illegal, prison or other penalty"
Malaysia,MYS,1957,"Illegal, prison or other penalty"
Malaysia,MYS,1958,"Illegal, prison or other penalty"
Malaysia,MYS,1959,"Illegal, prison or other penalty"
Malaysia,MYS,1960,"Illegal, prison or other penalty"
Malaysia,MYS,1961,"Illegal, prison or other penalty"
Malaysia,MYS,1962,"Illegal, prison or other penalty"
Malaysia,MYS,1963,"Illegal, prison or other penalty"
Malaysia,MYS,1964,"Illegal, prison or other penalty"
Malaysia,MYS,1965,"Illegal, prison or other penalty"
Malaysia,MYS,1966,"Illegal, prison or other penalty"
Malaysia,MYS,1967,"Illegal, prison or other penalty"
Malaysia,MYS,1968,"Illegal, prison or other penalty"
Malaysia,MYS,1969,"Illegal, prison or other penalty"
Malaysia,MYS,1970,"Illegal, prison or other penalty"
Malaysia,MYS,1971,"Illegal, prison or other penalty"
Malaysia,MYS,1972,"Illegal, prison or other penalty"
Malaysia,MYS,1973,"Illegal, prison or other penalty"
Malaysia,MYS,1974,"Illegal, prison or other penalty"
Malaysia,MYS,1975,"Illegal, prison or other penalty"
Malaysia,MYS,1976,"Illegal, prison or other penalty"
Malaysia,MYS,1977,"Illegal, prison or other penalty"
Malaysia,MYS,1978,"Illegal, prison or other penalty"
Malaysia,MYS,1979,"Illegal, prison or other penalty"
Malaysia,MYS,1980,"Illegal, prison or other penalty"
Malaysia,MYS,1981,"Illegal, prison or other penalty"
Malaysia,MYS,1982,"Illegal, prison or other penalty"
Malaysia,MYS,1983,"Illegal, prison or other penalty"
Malaysia,MYS,1984,"Illegal, prison or other penalty"
Malaysia,MYS,1985,"Illegal, prison or other penalty"
Malaysia,MYS,1986,"Illegal, prison or other penalty"
Malaysia,MYS,1987,"Illegal, prison or other penalty"
Malaysia,MYS,1988,"Illegal, prison or other penalty"
Malaysia,MYS,1989,"Illegal, prison or other penalty"
Malaysia,MYS,1990,"Illegal, prison or other penalty"
Malaysia,MYS,1991,"Illegal, prison or other penalty"
Malaysia,MYS,1992,"Illegal, prison or other penalty"
Malaysia,MYS,1993,"Illegal, prison or other penalty"
Malaysia,MYS,1994,"Illegal, prison or other penalty"
Malaysia,MYS,1995,"Illegal, prison or other penalty"
Malaysia,MYS,1996,"Illegal, prison or other penalty"
Malaysia,MYS,1997,"Illegal, prison or other penalty"
Malaysia,MYS,1998,"Illegal, prison or other penalty"
Malaysia,MYS,1999,"Illegal, prison or other penalty"
Malaysia,MYS,2000,"Illegal, prison or other penalty"
Malaysia,MYS,2001,"Illegal, prison or other penalty"
Malaysia,MYS,2002,"Illegal, prison or other penalty"
Malaysia,MYS,2003,"Illegal, prison or other penalty"
Malaysia,MYS,2004,"Illegal, prison or other penalty"
Malaysia,MYS,2005,"Illegal, prison or other penalty"
Malaysia,MYS,2006,"Illegal, prison or other penalty"
Malaysia,MYS,2007,"Illegal, prison or other penalty"
Malaysia,MYS,2008,"Illegal, prison or other penalty"
Malaysia,MYS,2009,"Illegal, prison or other penalty"
Malaysia,MYS,2010,"Illegal, prison or other penalty"
Malaysia,MYS,2011,"Illegal, prison or other penalty"
Malaysia,MYS,2012,"Illegal, prison or other penalty"
Malaysia,MYS,2013,"Illegal, prison or other penalty"
Malaysia,MYS,2014,"Illegal, prison or other penalty"
Malaysia,MYS,2015,"Illegal, prison or other penalty"
Malaysia,MYS,2016,"Illegal, prison or other penalty"
Malaysia,MYS,2017,"Illegal, prison or other penalty"
Malaysia,MYS,2018,"Illegal, prison or other penalty"
Malaysia,MYS,2019,"Illegal, prison or other penalty"
Malaysia,MYS,2020,"Illegal, prison or other penalty"
Malaysia,MYS,2021,"Illegal, prison or other penalty"
Malaysia,MYS,2022,"Illegal, prison or other penalty"
Malaysia,MYS,2023,"Illegal, prison or other penalty"
Malaysia,MYS,2024,"Illegal, prison or other penalty"
Maldives,MDV,2017,"Illegal, prison or other penalty"
Maldives,MDV,2024,"Illegal, prison or other penalty"
Mali,MLI,2024,Legal
Malta,MLT,1973,Legal
Malta,MLT,1974,Legal
Malta,MLT,1975,Legal
Malta,MLT,1976,Legal
Malta,MLT,1977,Legal
Malta,MLT,1978,Legal
Malta,MLT,1979,Legal
Malta,MLT,1980,Legal
Malta,MLT,1981,Legal
Malta,MLT,1982,Legal
Malta,MLT,1983,Legal
Malta,MLT,1984,Legal
Malta,MLT,1985,Legal
Malta,MLT,1986,Legal
Malta,MLT,1987,Legal
Malta,MLT,1988,Legal
Malta,MLT,1989,Legal
Malta,MLT,1990,Legal
Malta,MLT,1991,Legal
Malta,MLT,1992,Legal
Malta,MLT,1993,Legal
Malta,MLT,1994,Legal
Malta,MLT,1995,Legal
Malta,MLT,1996,Legal
Malta,MLT,1997,Legal
Malta,MLT,1998,Legal
Malta,MLT,1999,Legal
Malta,MLT,2000,Legal
Malta,MLT,2001,Legal
Malta,MLT,2002,Legal
Malta,MLT,2003,Legal
Malta,MLT,2004,Legal
Malta,MLT,2005,Legal
Malta,MLT,2006,Legal
Malta,MLT,2007,Legal
Malta,MLT,2008,Legal
Malta,MLT,2009,Legal
Malta,MLT,2010,Legal
Malta,MLT,2011,Legal
Malta,MLT,2012,Legal
Malta,MLT,2013,Legal
Malta,MLT,2014,Legal
Malta,MLT,2015,Legal
Malta,MLT,2016,Legal
Malta,MLT,2017,Legal
Malta,MLT,2018,Legal
Malta,MLT,2019,Legal
Malta,MLT,2020,Legal
Malta,MLT,2021,Legal
Malta,MLT,2022,Legal
Malta,MLT,2023,Legal
Malta,MLT,2024,Legal
Marshall Islands,MHL,2005,Legal
Marshall Islands,MHL,2006,Legal
