País,Año,Legislación
Germany,2006,Legal
Germany,2007,Legal
Germany,2008,Legal
Germany,2009,Legal
Germany,2010,Legal
Germany,2011,Legal
Germany,2012,Legal
Germany,2013,Legal
Germany,2014,Legal
Germany,2015,Legal
Germany,2016,Legal
Germany,2017,Legal
Germany,2018,Legal
Germany,2019,Legal
Germany,2020,Legal
Germany,2021,Legal
Germany,2022,Legal
Germany,2023,Legal
Germany,2024,Legal
Ghana,1960,Ilegal
Ghana,1961,Ilegal
Ghana,1962,Ilegal
Ghana,1963,Ilegal
Ghana,1964,Ilegal
Ghana,1965,Ilegal
Ghana,1966,Ilegal
Ghana,1967,Ilegal
Ghana,1968,Ilegal
Ghana,1969,Ilegal
Ghana,1970,Ilegal
Ghana,1971,Ilegal
Ghana,1972,Ilegal
Ghana,1973,Ilegal
Ghana,1974,Ilegal
Ghana,1975,Ilegal
Ghana,1976,Ilegal
Ghana,1977,Ilegal
Ghana,1978,Ilegal
Ghana,1979,Ilegal
Ghana,1980,Ilegal
Ghana,1981,Ilegal
Ghana,1982,Ilegal
Ghana,1983,Ilegal
Ghana,1984,Ilegal
Ghana,1985,Ilegal
Ghana,1986,Ilegal
Ghana,1987,Ilegal
Ghana,1988,Ilegal
Ghana,1989,Ilegal
Ghana,1990,Ilegal
Ghana,1991,Ilegal
Ghana,1992,Ilegal
Ghana,1993,Ilegal
Ghana,1994,Ilegal
Ghana,1995,Ilegal
Ghana,1996,Ilegal
Ghana,1997,Ilegal
Ghana,1998,Ilegal
Ghana,1999,Ilegal
Ghana,2000,Ilegal
Ghana,2001,Ilegal
Ghana,2002,Ilegal
Ghana,2003,Ilegal
Ghana,2004,Ilegal
Ghana,2005,Ilegal
Ghana,2006,Ilegal
Ghana,2007,Ilegal
Ghana,2008,Ilegal
Ghana,2009,Ilegal
Ghana,2010,Ilegal
Ghana,2011,Ilegal
Ghana,2012,Ilegal
Ghana,2013,Ilegal
Ghana,2014,Ilegal
Ghana,2015,Ilegal
Ghana,2016,Ilegal
Ghana,2017,Ilegal
Ghana,2018,Ilegal
Ghana,2019,Ilegal
Ghana,2020,Ilegal
Ghana,2021,Ilegal
Ghana,2022,Ilegal
Ghana,2023,Ilegal
Ghana,2024,Ilegal
Greece,1951,Legal
Greece,1952,Legal
Greece,1953,Legal
Greece,1954,Legal
Greece,1955,Legal
Greece,1956,Legal
Greece,1957,Legal
Greece,1958,Legal
Greece,1959,Legal
Greece,1960,Legal
Greece,1961,Legal
Greece,1962,Legal
Greece,1963,Legal
Greece,1964,Legal
Greece,1965,Legal
Greece,1966,Legal
Greece,1967,Legal
Greece,1968,Legal
Greece,1969,Legal
Greece,1970,Legal
Greece,1971,Legal
Greece,1972,Legal
Greece,1973,Legal
Greece,1974,Legal
Greece,1975,Legal
Greece,1976,Legal
Greece,1977,Legal
Greece,1978,Legal
Greece,1979,Legal
Greece,1980,Legal
Greece,1981,Legal
Greece,1982,Legal
Greece,1983,Legal
Greece,1984,Legal
Greece,1985,Legal
Greece,1986,Legal
Greece,1987,Legal
Greece,1988,Legal
Greece,1989,Legal
Greece,1990,Legal
Greece,1991,Legal
Greece,1992,Legal
Greece,1993,Legal
Greece,1994,Legal
Greece,1995,Legal
Greece,1996,Legal
Greece,1997,Legal
Greece,1998,Legal
Greece,1999,Legal
Greece,2000,Legal
Greece,2001,Legal
Greece,2002,Legal
Greece,2003,Legal
Greece,2004,Legal
Greece,2005,Legal
Greece,2006,Legal
Greece,2007,Legal
Greece,2008,Legal
Greece,2009,Legal
Greece,2010,Legal
Greece,2011,Legal
Greece,2012,Legal
Greece,2013,Legal
Greece,2014,Legal
Greece,2015,Legal
Greece,2016,Legal
Greece,2017,Legal
Greece,2018,Legal
Greece,2019,Legal
Greece,2020,Legal
Greece,2021,Legal
Greece,2022,Legal
Greece,2023,Legal
Greece,2024,Legal
Grenada,1987,Ilegal
Grenada,1988,Ilegal
Grenada,1989,Ilegal
Grenada,1990,Ilegal
Grenada,1991,Ilegal
Grenada,1992,Ilegal
Grenada,1993,Ilegal
Grenada,1994,Ilegal
Grenada,1995,Ilegal
Grenada,1996,Ilegal
Grenada,1997,Ilegal
Grenada,1998,Ilegal
Grenada,1999,Ilegal
Grenada,2000,Ilegal
Grenada,2001,Ilegal
Grenada,2002,Ilegal
Grenada,2003,Ilegal
Grenada,2004,Ilegal
Grenada,2005,Ilegal
Grenada,2006,Ilegal
Grenada,2007,Ilegal
Grenada,2008,Ilegal
Grenada,2009,Ilegal
Grenada,2010,Ilegal
Grenada,2011,Ilegal
Grenada,2012,Ilegal
Grenada,2013,Ilegal
Grenada,2014,Ilegal
Grenada,2015,Ilegal
Grenada,2016,Ilegal
Grenada,2017,Ilegal
Grenada,2018,Ilegal
Grenada,2019,Ilegal
Grenada,2020,Ilegal
Grenada,2021,Ilegal
Grenada,2022,Ilegal
Grenada,2023,Ilegal
Grenada,2024,Ilegal
Guatemala,1950,Legal
Guatemala,1951,Legal
Guatemala,1952,Legal
Guatemala,1953,Legal
Guatemala,1954,Legal
Guatemala,1955,Legal
Guatemala,1956,Legal
Guatemala,1957,Legal
Guatemala,1958,Legal
Guatemala,1959,Legal
Guatemala,1960,Legal
Guatemala,1961,Legal
Guatemala,1962,Legal
Guatemala,1963,Legal
Guatemala,1964,Legal
Guatemala,1965,Legal
Guatemala,1966,Legal
Guatemala,1967,Legal
Guatemala,1968,Legal
Guatemala,1969,Legal
Guatemala,1970,Legal
Guatemala,1971,Legal
Guatemala,1972,Legal
Guatemala,1973,Legal
Guatemala,1974,Legal
Guatemala,1975,Legal
Guatemala,1976,Legal
Guatemala,1977,Legal
Guatemala,1978,Legal
Guatemala,1979,Legal
Guatemala,1980,Legal
Guatemala,1981,Legal
Guatemala,1982,Legal
Guatemala,1983,Legal
Guatemala,1984,Legal
Guatemala,1985,Legal
Guatemala,1986,Legal
Guatemala,1987,Legal
Guatemala,1988,Legal
Guatemala,1989,Legal
Guatemala,1990,Legal
Guatemala,1991,Legal
Guatemala,1992,Legal
Guatemala,1993,Legal
Guatemala,1994,Legal
Guatemala,1995,Legal
Guatemala,1996,Legal
Guatemala,1997,Legal
Guatemala,1998,Legal
Guatemala,1999,Legal
Guatemala,2000,Legal
Guatemala,2001,Legal
Guatemala,2002,Legal
Guatemala,2003,Legal
Guatemala,2004,Legal
Guatemala,2005,Legal
Guatemala,2006,Legal
Guatemala,2007,Legal
Guatemala,2008,Legal
Guatemala,2009,Legal
Guatemala,2010,Legal
Guatemala,2011,Legal
Guatemala,2012,Legal
Guatemala,2013,Legal
Guatemala,2014,Legal
Guatemala,2015,Legal
Guatemala,2016,Legal
Guatemala,2017,Legal
Guatemala,2018,Legal
Guatemala,2019,Legal
Guatemala,2020,Legal
Guatemala,2021,Legal
Guatemala,2022,Legal
Guatemala,2023,Legal
Guatemala,2024,Legal
Guinea,1988,Ilegal
Guinea,1989,Ilegal
Guinea,1990,Ilegal
Guinea,1991,Ilegal
Guinea,1992,Ilegal
Guinea,1993,Ilegal
Guinea,1994,Ilegal
Guinea,1995,Ilegal
Guinea,1996,Ilegal
Guinea,1997,Ilegal
Guinea,1998,Ilegal
Guinea,1999,Ilegal
Guinea,2000,Ilegal
Guinea,2001,Ilegal
Guinea,2002,Ilegal
Guinea,2003,Ilegal
Guinea,2004,Ilegal
Guinea,2005,Ilegal
Guinea,2006,Ilegal
Guinea,2007,Ilegal
Guinea,2008,Ilegal
Guinea,2009,Ilegal
Guinea,2010,Ilegal
Guinea,2011,Ilegal
Guinea,2012,Ilegal
Guinea,2013,Ilegal
Guinea,2014,Ilegal
Guinea,2015,Ilegal
Guinea,2016,Ilegal
Guinea,2017,Ilegal
Guinea,2018,Ilegal
Guinea,2019,Ilegal
Guinea,2020,Ilegal
Guinea,2021,Ilegal
Guinea,2022,Ilegal
Guinea,2023,Ilegal
Guinea,2024,Ilegal
Guinea-Bissau,2024,Legal
Guyana,1950,Ilegal
Guyana,1951,Ilegal
Guyana,1952,Ilegal
Guyana,1953,Ilegal
Guyana,1954,Ilegal
Guyana,1955,Ilegal
Guyana,1956,Ilegal
Guyana,1957,Ilegal
Guyana,1958,Ilegal
Guyana,1959,Ilegal
Guyana,1960,Ilegal
Guyana,1961,Ilegal
Guyana,1962,Ilegal
Guyana,1963,Ilegal
Guyana,1964,Ilegal
Guyana,1965,Ilegal
Guyana,1966,Ilegal
Guyana,1967,Ilegal
Guyana,1968,Ilegal
Guyana,1969,Ilegal
Guyana,1970,Ilegal
Guyana,1971,Ilegal
Guyana,1972,Ilegal
Guyana,1973,Ilegal
Guyana,1974,Ilegal
Guyana,1975,Ilegal
Guyana,1976,Ilegal
Guyana,1977,Ilegal
Guyana,1978,Ilegal
Guyana,1979,Ilegal
Guyana,1980,Ilegal
Guyana,1981,Ilegal
Guyana,1982,Ilegal
Guyana,1983,Ilegal
Guyana,1984,Ilegal
Guyana,1985,Ilegal
Guyana,1986,Ilegal
Guyana,1987,Ilegal
Guyana,1988,Ilegal
Guyana,1989,Ilegal
Guyana,1990,Ilegal
Guyana,1991,Ilegal
Guyana,1992,Ilegal
Guyana,1993,Ilegal
Guyana,1994,Ilegal
Guyana,1995,Ilegal
Guyana,1996,Ilegal
Guyana,1997,Ilegal
Guyana,1998,Ilegal
Guyana,1999,Ilegal
Guyana,2000,Ilegal
Guyana,2001,Ilegal
Guyana,2002,Ilegal
Guyana,2003,Ilegal
Guyana,2004,Ilegal
Guyana,2005,Ilegal
Guyana,2006,Ilegal
Guyana,2007,Ilegal
Guyana,2008,Ilegal
Guyana,2009,Ilegal
Guyana,2010,Ilegal
Guyana,2011,Ilegal
Guyana,2012,Ilegal
Guyana,2013,Ilegal
Guyana,2014,Ilegal
Guyana,2015,Ilegal
Guyana,2016,Ilegal
Guyana,2017,Ilegal
Guyana,2018,Ilegal
Guyana,2019,Ilegal
Guyana,2020,Ilegal
Guyana,2021,Ilegal
Guyana,2022,Ilegal
Guyana,2023,Ilegal
Guyana,2024,Ilegal
Haiti,1950,Legal
Haiti,1951,Legal
Haiti,1952,Legal
Haiti,1953,Legal
Haiti,1954,Legal
Haiti,1955,Legal
Haiti,1956,Legal
Haiti,1957,Legal
Haiti,1958,Legal
Haiti,1959,Legal
Haiti,1960,Legal
Haiti,1961,Legal
Haiti,1962,Legal
Haiti,1963,Legal
Haiti,1964,Legal
Haiti,1965,Legal
Haiti,1966,Legal
Haiti,1967,Legal
Haiti,1968,Legal
Haiti,1969,Legal
Haiti,1970,Legal
Haiti,1971,Legal
Haiti,1972,Legal
Haiti,1973,Legal
Haiti,1974,Legal
Haiti,1975,Legal
Haiti,1976,Legal
Haiti,1977,Legal
Haiti,1978,Legal
Haiti,1979,Legal
Haiti,1980,Legal
Haiti,1981,Legal
Haiti,1982,Legal
Haiti,1983,Legal
Haiti,1984,Legal
Haiti,1985,Legal
Haiti,1986,Legal
Haiti,1987,Legal
Haiti,1988,Legal
Haiti,1989,Legal
Haiti,1990,Legal
Haiti,1991,Legal
Haiti,1992,Legal
Haiti,1993,Legal
Haiti,1994,Legal
Haiti,1995,Legal
Haiti,1996,Legal
Haiti,1997,Legal
Haiti,1998,Legal
Haiti,1999,Legal
Haiti,2000,Legal
Haiti,2001,Legal
Haiti,2002,Legal
Haiti,2003,Legal
Haiti,2004,Legal
Haiti,2005,Legal
Haiti,2006,Legal
Haiti,2007,Legal
Haiti,2008,Legal
Haiti,2009,Legal
Haiti,2010,Legal
Haiti,2011,Legal
Haiti,2012,Legal
Haiti,2013,Legal
Haiti,2014,Legal
Haiti,2015,Legal
Haiti,2016,Legal
Haiti,2017,Legal
Haiti,2018,Legal
Haiti,2019,Legal
Haiti,2020,Legal
Haiti,2021,Legal
Haiti,2022,Legal
Haiti,2023,Legal
Haiti,2024,Legal
Honduras,1985,Legal
Honduras,1986,Legal
Honduras,1987,Legal
Honduras,1988,Legal
Honduras,1989,Legal
Honduras,1990,Legal
Honduras,1991,Legal
Honduras,1992,Legal
Honduras,1993,Legal
Honduras,1994,Legal
Honduras,1995,Legal
Honduras,1996,Legal
Honduras,1997,Legal
Honduras,1998,Legal
Honduras,1999,Legal
Honduras,2000,Legal
Honduras,2001,Legal
Honduras,2002,Legal
Honduras,2003,Legal
Honduras,2004,Legal
Honduras,2005,Legal
Honduras,2006,Legal
Honduras,2007,Legal
Honduras,2008,Legal
Honduras,2009,Legal
Honduras,2010,Legal
Honduras,2011,Legal
Honduras,2012,Legal
Honduras,2013,Legal
Honduras,2014,Legal
Honduras,2015,Legal
Honduras,2016,Legal
Honduras,2017,Legal
Honduras,2018,Legal
Honduras,2019,Legal
Honduras,2020,Legal
Honduras,2021,Legal
Honduras,2022,Legal
Honduras,2023,Legal
Honduras,2024,Legal
Hungary,1961,Legal
Hungary,1962,Legal
Hungary,1963,Legal
Hungary,1964,Legal
Hungary,1965,Legal
Hungary,1966,Legal
Hungary,1967,Legal
Hungary,1968,Legal
Hungary,1969,Legal
Hungary,1970,Legal
Hungary,1971,Legal
Hungary,1972,Legal
Hungary,1973,Legal
Hungary,1974,Legal
Hungary,1975,Legal
Hungary,1976,Legal
Hungary,1977,Legal
Hungary,1978,Legal
Hungary,1979,Legal
Hungary,1980,Legal
Hungary,1981,Legal
Hungary,1982,Legal
Hungary,1983,Legal
Hungary,1984,Legal
Hungary,1985,Legal
Hungary,1986,Legal
Hungary,1987,Legal
Hungary,1988,Legal
Hungary,1989,Legal
Hungary,1990,Legal
Hungary,1991,Legal
Hungary,1992,Legal
Hungary,1993,Legal
Hungary,1994,Legal
Hungary,1995,Legal
Hungary,1996,Legal
Hungary,1997,Legal
Hungary,1998,Legal
Hungary,1999,Legal
Hungary,2000,Legal
Hungary,2001,Legal
Hungary,2002,Legal
Hungary,2003,Legal
Hungary,2004,Legal
Hungary,2005,Legal
Hungary,2006,Legal
Hungary,2007,Legal
Hungary,2008,Legal
Hungary,2009,Legal
Hungary,2010,Legal
Hungary,2011,Legal
Hungary,2012,Legal
Hungary,2013,Legal
Hungary,2014,Legal
Hungary,2015,Legal
Hungary,2016,Legal
Hungary,2017,Legal
Hungary,2018,Legal
Hungary,2019,Legal
Hungary,2020,Legal
Hungary,2021,Legal
Hungary,2022,Legal
Hungary,2023,Legal
Hungary,2024,Legal
Iceland,1950,Legal
Iceland,1951,Legal
Iceland,1952,Legal
Iceland,1953,Legal
Iceland,1954,Legal
Iceland,1955,Legal
Iceland,1956,Legal
Iceland,1957,Legal
Iceland,1958,Legal
Iceland,1959,Legal
Iceland,1960,Legal
Iceland,1961,Legal
Iceland,1962,Legal
Iceland,1963,Legal
Iceland,1964,Legal
Iceland,1965,Legal
Iceland,1966,Legal
Iceland,1967,Legal
Iceland,1968,Legal
Iceland,1969,Legal
Iceland,1970,Legal
Iceland,1971,Legal
Iceland,1972,Legal
Iceland,1973,Legal
Iceland,1974,Legal
Iceland,1975,Legal
Iceland,1976,Legal
Iceland,1977,Legal
Iceland,1978,Legal
Iceland,1979,Legal
Iceland,1980,Legal
Iceland,1981,Legal
Iceland,1982,Legal
Iceland,1983,Legal
Iceland,1984,Legal
Iceland,1985,Legal
Iceland,1986,Legal
Iceland,1987,Legal
Iceland,1988,Legal
Iceland,1989,Legal
Iceland,1990,Legal
Iceland,1991,Legal
Iceland,1992,Legal
Iceland,1993,Legal
Iceland,1994,Legal
Iceland,1995,Legal
Iceland,1996,Legal
Iceland,1997,Legal
Iceland,1998,Legal
Iceland,1999,Legal
Iceland,2000,Legal
Iceland,2001,Legal
Iceland,2002,Legal
Iceland,2003,Legal
Iceland,2004,Legal
Iceland,2005,Legal
Iceland,2006,Legal
Iceland,2007,Legal
Iceland,2008,Legal
Iceland,2009,Legal
Iceland,2010,Legal
Iceland,2011,Legal
Iceland,2012,Legal
Iceland,2013,Legal
Iceland,2014,Legal
Iceland,2015,Legal
Iceland,2016,Legal
Iceland,2017,Legal
Iceland,2018,Legal
Iceland,2019,Legal
Iceland,2020,Legal
Iceland,2021,Legal
Iceland,2022,Legal
Iceland,2023,Legal
Iceland,2024,Legal
India,1950,Ilegal
India,1951,Ilegal
India,1952,Ilegal
India,1953,Ilegal
India,1954,Ilegal
India,1955,Ilegal
India,1956,Ilegal
India,1957,Ilegal
India,1958,Ilegal
India,1959,Ilegal
India,1960,Ilegal
India,1961,Ilegal
India,1962,Ilegal
India,1963,Ilegal
India,1964,Ilegal
India,1965,Ilegal
India,1966,Ilegal
India,1967,Ilegal
India,1968,Ilegal
India,1969,Ilegal
India,1970,Ilegal
India,1971,Ilegal
India,1972,Ilegal
India,1973,Ilegal
India,1974,Ilegal
India,1975,Ilegal
India,1976,Ilegal
India,1977,Ilegal
India,1978,Ilegal
India,1979,Ilegal
India,1980,Ilegal
India,1981,Ilegal
India,1982,Ilegal
India,1983,Ilegal
India,1984,Ilegal
India,1985,Ilegal
India,1986,Ilegal
India,1987,Ilegal
India,1988,Ilegal
India,1989,Ilegal
India,1990,Ilegal
India,1991,Ilegal
India,1992,Ilegal
India,1993,Ilegal
India,1994,Ilegal
India,1995,Ilegal
India,1996,Ilegal
India,1997,Ilegal
India,1998,Ilegal
India,1999,Ilegal
India,2000,Ilegal
India,2001,Ilegal
India,2002,Ilegal
India,2003,Ilegal
India,2004,Ilegal
India,2005,Ilegal
India,2006,Ilegal
India,2007,Ilegal
India,2008,Ilegal
India,2009,Legal
India,2010,Legal
India,2011,Legal
India,2012,Legal
India,2013,Ilegal
India,2014,Ilegal
India,2015,Ilegal
India,2016,Ilegal
India,2017,Ilegal
India,2018,Legal
India,2019,Legal
India,2020,Legal
India,2021,Legal
India,2022,Legal
India,2023,Legal
India,2024,Legal
Indonesia,2002,Ilegal
Indonesia,2003,Ilegal
Indonesia,2004,Ilegal
Indonesia,2005,Ilegal
Indonesia,2006,Ilegal
Indonesia,2007,Ilegal
Indonesia,2008,Ilegal
Indonesia,2009,Ilegal
Indonesia,2010,Ilegal
Indonesia,2011,Ilegal
Indonesia,2012,Ilegal
Indonesia,2013,Ilegal
Indonesia,2014,Ilegal
Indonesia,2015,Ilegal
Indonesia,2016,Ilegal
Indonesia,2017,Ilegal
Indonesia,2018,Ilegal
Indonesia,2019,Ilegal
Indonesia,2020,Ilegal
Indonesia,2021,Ilegal
Indonesia,2022,Ilegal
Indonesia,2023,Ilegal
Indonesia,2024,Ilegal
Iran,1950,Ilegal
Iran,1951,Ilegal
Iran,1952,Ilegal
Iran,1953,Ilegal
Iran,1954,Ilegal
Iran,1955,Ilegal
Iran,1956,Ilegal
Iran,1957,Ilegal
Iran,1958,Ilegal
Iran,1959,Ilegal
Iran,1960,Ilegal
Iran,1961,Ilegal
Iran,1962,Ilegal
Iran,1963,Ilegal
Iran,1964,Ilegal
Iran,1965,Ilegal
Iran,1966,Ilegal
Iran,1967,Ilegal
Iran,1968,Ilegal
Iran,1969,Ilegal
Iran,1970,Ilegal
Iran,1971,Ilegal
Iran,1972,Ilegal
Iran,1973,Ilegal
Iran,1974,Ilegal
Iran,1975,Ilegal
Iran,1976,Ilegal
Iran,1977,Ilegal
Iran,1978,Ilegal
Iran,1979,Ilegal
Iran,1980,Ilegal
Iran,1981,Ilegal
Iran,1982,Ilegal
Iran,1983,Ilegal
Iran,1984,Ilegal
Iran,1985,Ilegal
Iran,1986,Ilegal
Iran,1987,Ilegal
Iran,1988,Ilegal
Iran,1989,Ilegal
Iran,1990,Ilegal
Iran,1991,Ilegal
Iran,1992,Ilegal
Iran,1993,Ilegal
Iran,1994,Ilegal
Iran,1995,Ilegal
Iran,1996,Ilegal
Iran,1997,Ilegal
Iran,1998,Ilegal
Iran,1999,Ilegal
Iran,2000,Ilegal
Iran,2001,Ilegal
Iran,2002,Ilegal
Iran,2003,Ilegal
Iran,2004,Ilegal
Iran,2005,Ilegal
Iran,2006,Ilegal
Iran,2007,Ilegal
Iran,2008,Ilegal
Iran,2009,Ilegal
Iran,2010,Ilegal
Iran,2011,Ilegal
Iran,2012,Ilegal
Iran,2013,Ilegal
Iran,2014,Ilegal
Iran,2015,Ilegal
Iran,2016,Ilegal
Iran,2017,Ilegal
Iran,2018,Ilegal
Iran,2019,Ilegal
Iran,2020,Ilegal
Iran,2021,Ilegal
Iran,2022,Ilegal
Iran,2023,Ilegal
Iran,2024,Ilegal
Iraq,1969,Ilegal
Iraq,1970,Ilegal
Iraq,1971,Ilegal
Iraq,1972,Ilegal
Iraq,1973,Ilegal
Iraq,1974,Ilegal
Iraq,1975,Ilegal
Iraq,1976,Ilegal
Iraq,1977,Ilegal
Iraq,1978,Ilegal
Iraq,1979,Ilegal
Iraq,1980,Ilegal
Iraq,1981,Ilegal
Iraq,1982,Ilegal
Iraq,1983,Ilegal
Iraq,1984,Ilegal
Iraq,1985,Ilegal
Iraq,1986,Ilegal
Iraq,1987,Ilegal
Iraq,1988,Ilegal
Iraq,1989,Ilegal
Iraq,1990,Ilegal
Iraq,1991,Ilegal
Iraq,1992,Ilegal
Iraq,1993,Ilegal
Iraq,1994,Ilegal
Iraq,1995,Ilegal
Iraq,1996,Ilegal
Iraq,1997,Ilegal
Iraq,1998,Ilegal
Iraq,1999,Ilegal
Iraq,2000,Ilegal
Iraq,2001,Ilegal
Iraq,2002,Ilegal
Iraq,2003,Ilegal
Iraq,2004,Ilegal
Iraq,2005,Ilegal
Iraq,2006,Ilegal
Iraq,2007,Ilegal
Iraq,2008,Ilegal
Iraq,2009,Ilegal
Iraq,2010,Ilegal
Iraq,2011,Ilegal
Iraq,2012,Ilegal
Iraq,2013,Ilegal
Iraq,2014,Ilegal
Iraq,2015,Ilegal
Iraq,2016,Ilegal
Iraq,2017,Ilegal
Iraq,2018,Ilegal
Iraq,2019,Ilegal
Iraq,2020,Ilegal
Iraq,2021,Ilegal
Iraq,2022,Ilegal
Iraq,2023,Ilegal
Iraq,2024,Ilegal
Ireland,1950,Ilegal
Ireland,1951,Ilegal
Ireland,1952,Ilegal
Ireland,1953,Ilegal
Ireland,1954,Ilegal
Ireland,1955,Ilegal
Ireland,1956,Ilegal
Ireland,1957,Ilegal
Ireland,1958,Ilegal
Ireland,1959,Ilegal
Ireland,1960,Ilegal
Ireland,1961,Ilegal
Ireland,1962,Ilegal
Ireland,1963,Ilegal
Ireland,1964,Ilegal
Ireland,1965,Ilegal
Ireland,1966,Ilegal
Ireland,1967,Ilegal
Ireland,1968,Ilegal
Ireland,1969,Ilegal
Ireland,1970,Ilegal
Ireland,1971,Ilegal
Ireland,1972,Ilegal
Ireland,1973,Ilegal
Ireland,1974,Ilegal
Ireland,1975,Ilegal
Ireland,1976,Ilegal
Ireland,1977,Ilegal
Ireland,1978,Ilegal
Ireland,1979,Ilegal
Ireland,1980,Ilegal
Ireland,1981,Ilegal
Ireland,1982,Ilegal
Ireland,1983,Ilegal
Ireland,1984,Ilegal
Ireland,1985,Ilegal
Ireland,1986,Ilegal
Ireland,1987,Ilegal
Ireland,1988,Ilegal
Ireland,1989,Ilegal
Ireland,1990,Ilegal
Ireland,1991,Ilegal
Ireland,1992,Ilegal
Ireland,1993,Legal
Ireland,1994,Legal
Ireland,1995,Legal
Ireland,1996,Legal
Ireland,1997,Legal
Ireland,1998,Legal
Ireland,1999,Legal
Ireland,2000,Legal
Ireland,2001,Legal
Ireland,2002,Legal
Ireland,2003,Legal
Ireland,2004,Legal
Ireland,2005,Legal
Ireland,2006,Legal
Ireland,2007,Legal
Ireland,2008,Legal
Ireland,2009,Legal
Ireland,2010,Legal
Ireland,2011,Legal
Ireland,2012,Legal
Ireland,2013,Legal
Ireland,2014,Legal
Ireland,2015,Legal
Ireland,2016,Legal
Ireland,2017,Legal
Ireland,2018,Legal
Ireland,2019,Legal
Ireland,2020,Legal
Ireland,2021,Legal
Ireland,2022,Legal
Ireland,2023,Legal
Ireland,2024,Legal
Israel,1963,Legal
Israel,1964,Legal
Israel,1965,Legal
Israel,1966,Legal
Israel,1967,Legal
Israel,1968,Legal
Israel,1969,Legal
Israel,1970,Legal
Israel,1971,Legal
Israel,1972,Legal
Israel,1973,Legal
Israel,1974,Legal
Israel,1975,Legal
Israel,1976,Legal
Israel,1977,Legal
Israel,1978,Legal
Israel,1979,Legal
Israel,1980,Legal
Israel,1981,Legal
Israel,1982,Legal
Israel,1983,Legal
Israel,1984,Legal
Israel,1985,Legal
Israel,1986,Legal
Israel,1987,Legal
Israel,1988,Legal
Israel,1989,Legal
Israel,1990,Legal
Israel,1991,Legal
Israel,1992,Legal
Israel,1993,Legal
Israel,1994,Legal
Israel,1995,Legal
Israel,1996,Legal
Israel,1997,Legal
Israel,1998,Legal
Israel,1999,Legal
Israel,2000,Legal
Israel,2001,Legal
Israel,2002,Legal
Israel,2003,Legal
Israel,2004,Legal
Israel,2005,Legal
Israel,2006,Legal
Israel,2007,Legal
Israel,2008,Legal
Israel,2009,Legal
Israel,2010,Legal
Israel,2011,Legal
Israel,2012,Legal
Israel,2013,Legal
Israel,2014,Legal
Israel,2015,Legal
Israel,2016,Legal
Israel,2017,Legal
Israel,2018,Legal
Israel,2019,Legal
Israel,2020,Legal
Israel,2021,Legal
Israel,2022,Legal
Israel,2023,Legal
Israel,2024,Legal
Italy,1950,Legal
Italy,1951,Legal
Italy,1952,Legal
Italy,1953,Legal
Italy,1954,Legal
Italy,1955,Legal
Italy,1956,Legal
Italy,1957,Legal
Italy,1958,Legal
Italy,1959,Legal
Italy,1960,Legal
Italy,1961,Legal
Italy,1962,Legal
Italy,1963,Legal
Italy,1964,Legal
Italy,1965,Legal
Italy,1966,Legal
Italy,1967,Legal
Italy,1968,Legal
Italy,1969,Legal
Italy,1970,Legal
Italy,1971,Legal
Italy,1972,Legal
Italy,1973,Legal
Italy,1974,Legal
Italy,1975,Legal
Italy,1976,Legal
Italy,1977,Legal
Italy,1978,Legal
Italy,1979,Legal
Italy,1980,Legal
Italy,1981,Legal
Italy,1982,Legal
Italy,1983,Legal
Italy,1984,Legal
Italy,1985,Legal
Italy,1986,Legal
Italy,1987,Legal
Italy,1988,Legal
Italy,1989,Legal
Italy,1990,Legal
Italy,1991,Legal
Italy,1992,Legal
Italy,1993,Legal
Italy,1994,Legal
Italy,1995,Legal
Italy,1996,Legal
Italy,1997,Legal
Italy,1998,Legal
Italy,1999,Legal
Italy,2000,Legal
Italy,2001,Legal
Italy,2002,Legal
Italy,2003,Legal
Italy,2004,Legal
Italy,2005,Legal
Italy,2006,Legal
Italy,2007,Legal
Italy,2008,Legal
Italy,2009,Legal
Italy,2010,Legal
Italy,2011,Legal
Italy,2012,Legal
Italy,2013,Legal
Italy,2014,Legal
Italy,2015,Legal
Italy,2016,Legal
Italy,2017,Legal
Italy,2018,Legal
Italy,2019,Legal
Italy,2020,Legal
Italy,2021,Legal
Italy,2022,Legal
Italy,2023,Legal
Italy,2024,Legal
Jamaica,1950,Ilegal
Jamaica,1951,Ilegal
Jamaica,1952,Ilegal
Jamaica,1953,Ilegal
Jamaica,1954,Ilegal
Jamaica,1955,Ilegal
Jamaica,1956,Ilegal
Jamaica,1957,Ilegal
Jamaica,1958,Ilegal
Jamaica,1959,Ilegal
Jamaica,1960,Ilegal
Jamaica,1961,Ilegal
Jamaica,1962,Ilegal
Jamaica,1963,Ilegal
Jamaica,1964,Ilegal
Jamaica,1965,Ilegal
Jamaica,1966,Ilegal
Jamaica,1967,Ilegal
Jamaica,1968,Ilegal
Jamaica,1969,Ilegal
Jamaica,1970,Ilegal
Jamaica,1971,Ilegal
Jamaica,1972,Ilegal
Jamaica,1973,Ilegal
Jamaica,1974,Ilegal
Jamaica,1975,Ilegal
Jamaica,1976,Ilegal
Jamaica,1977,Ilegal
Jamaica,1978,Ilegal
Jamaica,1979,Ilegal
Jamaica,1980,Ilegal
Jamaica,1981,Ilegal
Jamaica,1982,Ilegal
Jamaica,1983,Ilegal
